ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
611992,40,Adirondack,68,RSP,NYP,C,40C,40A,SC,12/30/2017,201712,2018,,SDWF,1,51,332,187,164,2,10,30,,,,8,80,80,,,80,10,,80,,60,,70,80,80,80,1,70,50,70,40,50,0,90,80,50,,,2,,,,,,,,,,,,,,,,,1,10,60,0,0,0,60,,,60,70,,50,20,50,35.00
597704,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/4/2017,201712,2018,,SDWF,1,51,381,0,47,3,100,,,,,8,40,40,100,100,100,100,100,100,100,100,,100,100,100,100,1,90,100,100,100,100,90,100,100,,,,2,,,,,,,,,,,,,,,,,2,,,,,,100,100,100,100,,,100,100,100,100.00
597705,40,Adirondack,69,NYP,SLQ,C,40C,40A,SC,12/4/2017,201712,2018,,SDWF,1,51,377,2,-41,4,100,70,,,,8,70,70,10,10,80,30,60,60,30,100,,100,100,100,80,1,100,100,100,100,100,100,100,100,100,,,1,100,100,20,20,70,,,,,,,,,,,,1,20,90,10,10,20,100,,100,100,,,100,100,100,100.00
597706,40,Adirondack,68,WSP,NYP,C,40C,40A,SC,12/4/2017,201712,2018,,SDWF,1,51,269,23,47,2,100,100,,,,8,100,100,,,100,100,100,100,100,100,,100,100,100,100,1,100,100,100,100,100,100,100,100,100,,,1,100,100,100,100,100,,,,,,,,,,,,1,100,100,100,100,100,100,,,100,,,100,100,100,100.00
597707,40,Adirondack,68,WSP,NYP,C,40C,40A,SC,12/4/2017,201712,2018,,SDWF,1,51,269,23,47,1,90,90,,,,95,,,0,0,100,80,90,90,70,90,,90,90,90,80,1,70,50,0,80,90,60,100,90,100,,,1,90,70,90,30,30,,,,,,,,,,,,1,40,80,0,10,10,60,50,50,50,,,80,90,100,95.00
597923,40,Adirondack,69,POU,MTR,C,40C,40A,SC,12/5/2017,201712,2018,,SDWF,1,51,309,19,-20,4,100,70,,,,8,70,70,80,70,60,80,70,70,70,80,,80,30,70,60,1,40,40,70,50,10,60,90,80,90,,,2,,,,,,,,,,,,,,,,,1,50,50,50,20,30,70,70,70,70,,,100,90,100,95.00
598133,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/6/2017,201712,2018,,SDWF,1,51,381,0,-4,2,80,80,,,,8,80,80,70,70,80,80,80,80,80,80,,80,60,80,80,1,50,70,50,70,60,70,80,80,80,,,1,50,80,50,40,40,,,,,,,,,,,,1,90,60,90,90,80,70,30,30,60,80,,70,80,100,90.00
598134,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/6/2017,201712,2018,,SDWF,1,51,381,0,-4,1,100,100,,,,9,50,20,90,90,100,90,100,100,90,70,,80,30,80,100,1,10,10,100,100,100,100,100,100,100,,,2,,,,,,,,,,,,,,,,,1,80,80,80,10,70,100,,,100,80,,90,90,90,90.00
598135,40,Adirondack,69,NYP,MTR,C,40C,40A,SC,12/6/2017,201712,2018,,SDWF,1,51,381,3,11,4,100,100,,,,8,100,100,100,100,100,100,100,100,100,100,,100,90,100,100,2,,,100,90,90,90,100,90,100,,,2,,,,,,,,,,,,,,,,,1,80,100,70,70,70,100,100,100,100,60,,90,90,90,90.00
612565,40,Adirondack,68,FTC,NYP,C,40C,40A,SC,12/31/2017,201712,2018,,SDWF,1,51,241,60,52,4,50,,,,,9,0,0,0,,0,100,100,0,70,100,,0,0,80,100,1,70,100,100,100,100,50,100,100,90,,,2,,,,,,,,,,,,,,,,,1,70,100,100,0,100,100,100,100,90,0,,100,0,0,0.00
